Import Date,ISID,Project,Protein,Modality,Control Type,Stress Condition,Temp. (°C),Time (Days),Well ID,Protein Conc (mg/mL),Sample Name,Notebook#,pH,Buffer,Arginine (mM),NaCl (mM),PS80 (%),Sucrose (%),Trehalose (%),Additional Excipient Name,Additional Excipient Unit,Additional Excipient Conc,CE-SDS NR - %Purity Sum,CE-SDS NR - Δ %Purity,CE-SDS NR - Abs (Δ %Purity),CE-SDS Red - %Purity Main Peak,CE-SDS Red - %Purity Sum,CE-SDS Red - Δ %Purity,CE-SDS Red - Abs (Δ %Purity),UV-Vis - A350-A500,cIEF - %Main,cIEF - %Acidic,cIEF - %Basic,cIEF - Δ %Main,cIEF - Δ %Acidic,cIEF - Δ %Basic,cIEF - Abs (Δ %Main),cIEF - Abs (Δ %Acidic),cIEF - Abs (Δ %Basic),DSF - Tm1 (°C),DSF - Tm2 (°C),FC - Initial - 0.22 μm conc. (cells/mL),FC - Initial - 0.45 μm conc. (cells/mL),FC - Initial - 0.88 μm conc. (cells/mL),FC - Initial - 1 μm conc. (cells/mL),FC - Initial - 1.35 μm conc. (cells/mL),FC - Initial - 2 μm conc. (cells/mL),FC - Initial - 5 μm conc. (cells/mL),FC - Initial - 10 μm conc. (cells/mL),FC - Initial - 25 μm conc. (cells/mL),FC - Stress - 0.22 μm conc. (cells/mL),FC - Stress - 0.45 μm conc. (cells/mL),FC - Stress - 0.88 μm conc. (cells/mL),FC - Stress - 1 μm conc. (cells/mL),FC - Stress - 1.35 μm conc. (cells/mL),FC - Stress - 2 μm conc. (cells/mL),FC - Stress - 5 μm conc. (cells/mL),FC - Stress - 10 μm conc. (cells/mL),FC - Stress - 25 μm conc. (cells/mL),AVG__2_UM,AVG__5_UM,AVG__25_UM,AVG_2_50_UM,AVG__100_UM,AVG_PARTICLE_COVERAGE____,RP-UPLC %Main,RP-UPLC %Pre-Peak,RP-UPLC %Post-Peak,RP-UPLC - Δ %Main,RP-UPLC - Δ %Pre-Peak,RP-UPLC - Δ %Post-Peak,RP-UPLC - Abs (Δ %Main),RP-UPLC - Abs (Δ %Pre-Peak),RP-UPLC - Abs (Δ %Post-Peak),UP-SEC - %Monomer,UP-SEC - %LMW,UP-SEC - %HMW,UP-SEC - Δ %Monomer,UP-SEC - Δ %LMW,UP-SEC - Δ %HMW,UP-SEC - Abs(Δ %Monomer),UP-SEC - Abs(Δ %LMW),UP-SEC - Abs(Δ %HMW),BATCH_BIOREG_ID,C_BIOREG_ID,FRAMEWORK,MERCK_NAME,PI,MW,IMPORTED_DATA_FILE_NAME,TARGETS,REAGENT_TYPE,Simplified Excipients,1st Excipient in Sample,2nd Excipient in Sample,#Conc for Excipient1,Origin of data
10/18/2023,walpeter,TRACTr Nectin-4,DAB014236,Trispecific,MULTIPLE CONTROL,,25,30,16,1,Acetate pH 5.0 NaCl,NB-walpeter-5075040-0039,5,Acetate,0,150,0,0,0,,,,97.02,1.14,1.14,,,,,0.0066,32.57,66.25,1.19,-40.5,42,-1.4,40.53,41.95,1.41,66.46567468,86.11640609,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93.34,1.98,4.68,-0.603,1.94,-1.337,0.603,1.94,1.337,DAB014236,DAB014236,Humanized,JXA3190-(VH)-JXP1957 + CM + DAB012135_LC(G57T) / JXA2198 + JXA1443 + CM + SP34.185 scFv + DAB012135_HC (huHYB023164),8.32,94557.13096,,"ALB_H, NECTIN-4_H",TsAb,NaCl 150 mM,NaCl 150 mM,-,1,Protein Formulation Characterization Summary
10/18/2023,walpeter,TRACTr Nectin-4,DAB014236,Trispecific,MULTIPLE CONTROL,,25,30,17,1,Glutamate pH 5.0 NaCl,NB-walpeter-5075040-0039,5,Glutamate,0,150,0,0,0,,,,97.3,1.42,1.42,,,,,0.0068,29.91,68.88,1.21,-43.2,44.6,-1.4,43.19,44.58,1.39,65.54175193,85.08930582,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93.04,1.57,5.39,-0.903,1.53,-0.627,0.903,1.53,0.627,DAB014236,DAB014236,Humanized,JXA3190-(VH)-JXP1957 + CM + DAB012135_LC(G57T) / JXA2198 + JXA1443 + CM + SP34.185 scFv + DAB012135_HC (huHYB023164),8.32,94557.13096,,"ALB_H, NECTIN-4_H",TsAb,NaCl 150 mM,NaCl 150 mM,-,1,Protein Formulation Characterization Summary
10/18/2023,walpeter,TRACTr Nectin-4,DAB014236,Trispecific,MULTIPLE CONTROL,,25,30,18,1,Citrate pH 6.0 NaCl,NB-walpeter-5075040-0039,6,Citrate,0,150,0,0,0,,,,96.69,0.81,0.81,,,,,0.0082,29.77,69.21,1.02,-43.3,44.9,-1.6,43.33,44.91,1.58,68.21492229,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93.36,1.72,4.92,-0.583,1.68,-1.097,0.583,1.68,1.097,DAB014236,DAB014236,Humanized,JXA3190-(VH)-JXP1957 + CM + DAB012135_LC(G57T) / JXA2198 + JXA1443 + CM + SP34.185 scFv + DAB012135_HC (huHYB023164),8.32,94557.13096,,"ALB_H, NECTIN-4_H",TsAb,NaCl 150 mM,NaCl 150 mM,-,1,Protein Formulation Characterization Summary
10/18/2023,walpeter,TRACTr Nectin-4,DAB014236,Trispecific,MULTIPLE CONTROL,,25,30,19,1,Phosphate pH 7.0 NaCl,NB-walpeter-5075040-0039,7,Phosphate,0,150,0,0,0,,,,96.59,0.71,0.71,,,,,0.0056,27.42,70.9,1.68,-46.7,48.8,-2.1,46.68,48.8,2.12,68.4921336,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93.13,1.64,5.23,-0.813,1.6,-0.787,0.813,1.6,0.787,DAB014236,DAB014236,Humanized,JXA3190-(VH)-JXP1957 + CM + DAB012135_LC(G57T) / JXA2198 + JXA1443 + CM + SP34.185 scFv + DAB012135_HC (huHYB023164),8.32,94557.13096,,"ALB_H, NECTIN-4_H",TsAb,NaCl 150 mM,NaCl 150 mM,-,1,Protein Formulation Characterization Summary
10/18/2023,walpeter,TRACTr Nectin-4,DAB014238,Trispecific,MULTIPLE CONTROL,,25,30,1,1,Acetate pH 4.5,NB-walpeter-5075040-0039,4.5,Acetate,0,0,0,0,0,,,,98.19,0.65,0.65,,,,,0.003,77.54,18.84,3.62,3.4,-3.3,-0.2,3.44,3.26,0.18,69.2545527,82.10241214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.57,0,2.43,1.185,-0.015,-1.17,1.185,0.015,1.17,DAB014238,DAB014238,Humanized,JXA3192-(VH)-JXP1963 + CM + DAB012135_LC(G57T) / JXA2198 + JXA1443 + CM + SP34.185 scFv + DAB012135_HC,8.32,94583.21216,,"ALB_H, NECTIN-4_H",TsAb,N/A,-,-,1,Protein Formulation Characterization Summary
10/18/2023,walpeter,TRACTr Nectin-4,DAB014238,Trispecific,MULTIPLE CONTROL,,25,30,2,1,Acetate pH 5.0,NB-walpeter-5075040-0039,5,Acetate,0,0,0,0,0,,,,98.07,0.53,0.53,,,,,0.0047,74.45,21.84,3.72,0.4,-0.3,-0.1,0.35,0.26,0.08,70.79934909,83.28610996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.5,0.05,1.45,2.115,0.035,-2.15,2.115,0.035,2.15,DAB014238,DAB014238,Humanized,JXA3192-(VH)-JXP1963 + CM + DAB012135_LC(G57T) / JXA2198 + JXA1443 + CM + SP34.185 scFv + DAB012135_HC,8.32,94583.21216,,"ALB_H, NECTIN-4_H",TsAb,N/A,-,-,1,Protein Formulation Characterization Summary
10/18/2023,walpeter,TRACTr Nectin-4,DAB014238,Trispecific,MULTIPLE CONTROL,,25,30,3,1,Glutamate pH 4.0,NB-walpeter-5075040-0039,4,Glutamate,0,0,0,0,0,,,,98.02,0.48,0.48,,,,,0.0053,70.16,23.33,6.51,-3.9,1.2,2.7,3.94,1.23,2.71,67.92585223,79.86924857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.71,1.25,2.03,0.325,1.235,-1.57,0.325,1.235,1.57,DAB014238,DAB014238,Humanized,JXA3192-(VH)-JXP1963 + CM + DAB012135_LC(G57T) / JXA2198 + JXA1443 + CM + SP34.185 scFv + DAB012135_HC,8.32,94583.21216,,"ALB_H, NECTIN-4_H",TsAb,N/A,-,-,1,Protein Formulation Characterization Summary
10/18/2023,walpeter,TRACTr Nectin-4,DAB014238,Trispecific,MULTIPLE CONTROL,,25,30,4,1,Glutamate pH 4.5,NB-walpeter-5075040-0039,4.5,Glutamate,0,0,0,0,0,,,,98.12,0.58,0.58,,,,,0.0058,72.12,23.03,4.86,-2,0.9,1.1,1.98,0.93,1.06,69.70809066,82.07925348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.62,1.8,1.57,0.235,1.785,-2.03,0.235,1.785,2.03,DAB014238,DAB014238,Humanized,JXA3192-(VH)-JXP1963 + CM + DAB012135_LC(G57T) / JXA2198 + JXA1443 + CM + SP34.185 scFv + DAB012135_HC,8.32,94583.21216,,"ALB_H, NECTIN-4_H",TsAb,N/A,-,-,1,Protein Formulation Characterization Summary
10/18/2023,walpeter,TRACTr Nectin-4,DAB014238,Trispecific,MULTIPLE CONTROL,,25,30,5,1,Glutamate pH 5.0,NB-walpeter-5075040-0039,5,Glutamate,0,0,0,0,0,,,,98.34,0.8,0.8,,,,,0.005,77.72,19.23,3.06,3.6,-2.9,-0.7,3.62,2.87,0.74,70.46986227,82.75395634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.71,1.28,2.01,0.325,1.265,-1.59,0.325,1.265,1.59,DAB014238,DAB014238,Humanized,JXA3192-(VH)-JXP1963 + CM + DAB012135_LC(G57T) / JXA2198 + JXA1443 + CM + SP34.185 scFv + DAB012135_HC,8.32,94583.21216,,"ALB_H, NECTIN-4_H",TsAb,N/A,-,-,1,Protein Formulation Characterization Summary
10/18/2023,walpeter,TRACTr Nectin-4,DAB014238,Trispecific,MULTIPLE CONTROL,,25,30,6,1,Citrate pH 4.0,NB-walpeter-5075040-0039,4,Citrate,0,0,0,0,0,,,,97.61,0.07,0.07,,,,,0.0049,69.82,23.44,6.74,-4.3,1.3,2.9,4.28,1.34,2.94,60.90048361,77.17585325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.56,1.2,2.23,0.175,1.185,-1.37,0.175,1.185,1.37,DAB014238,DAB014238,Humanized,JXA3192-(VH)-JXP1963 + CM + DAB012135_LC(G57T) / JXA2198 + JXA1443 + CM + SP34.185 scFv + DAB012135_HC,8.32,94583.21216,,"ALB_H, NECTIN-4_H",TsAb,N/A,-,-,1,Protein Formulation Characterization Summary
10/18/2023,walpeter,TRACTr Nectin-4,DAB014238,Trispecific,MULTIPLE CONTROL,,25,30,7,1,Citrate pH 5.0,NB-walpeter-5075040-0039,5,Citrate,0,0,0,0,0,,,,98.38,0.84,0.84,,,,,0.0052,76.42,19.73,3.85,2.3,-2.4,0,2.32,2.37,0.05,67.3923395,81.74312684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.81,1.69,2.5,-0.575,1.675,-1.1,0.575,1.675,1.1,DAB014238,DAB014238,Humanized,JXA3192-(VH)-JXP1963 + CM + DAB012135_LC(G57T) / JXA2198 + JXA1443 + CM + SP34.185 scFv + DAB012135_HC,8.32,94583.21216,,"ALB_H, NECTIN-4_H",TsAb,N/A,-,-,1,Protein Formulation Characterization Summary
10/18/2023,walpeter,TRACTr Nectin-4,DAB014238,Trispecific,MULTIPLE CONTROL,,25,30,8,1,Citrate pH 6.5,NB-walpeter-5075040-0039,6.5,Citrate,0,0,0,0,0,,,,98.43,0.89,0.89,,,,,0.006,69.18,27.16,3.66,-4.9,5.1,-0.1,4.92,5.06,0.14,68.76021275,82.85631598,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.7,1.49,2.81,-0.685,1.475,-0.79,0.685,1.475,0.79,DAB014238,DAB014238,Humanized,JXA3192-(VH)-JXP1963 + CM + DAB012135_LC(G57T) / JXA2198 + JXA1443 + CM + SP34.185 scFv + DAB012135_HC,8.32,94583.21216,,"ALB_H, NECTIN-4_H",TsAb,N/A,-,-,1,Protein Formulation Characterization Summary
10/18/2023,walpeter,TRACTr Nectin-4,DAB014238,Trispecific,MULTIPLE CONTROL,,25,30,9,1,Succinate pH 4.0,NB-walpeter-5075040-0039,4,Succinate,0,0,0,0,0,,,,97.78,0.24,0.24,,,,,0.0046,70.08,24.19,5.73,-4,2.1,1.9,4.02,2.09,1.93,66.88536993,80.11943129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.27,1.68,2.05,-0.115,1.665,-1.55,0.115,1.665,1.55,DAB014238,DAB014238,Humanized,JXA3192-(VH)-JXP1963 + CM + DAB012135_LC(G57T) / JXA2198 + JXA1443 + CM + SP34.185 scFv + DAB012135_HC,8.32,94583.21216,,"ALB_H, NECTIN-4_H",TsAb,N/A,-,-,0,Protein Formulation Characterization Summary
10/18/2023,walpeter,TRACTr Nectin-4,DAB014238,Trispecific,MULTIPLE CONTROL,,25,30,10,1,Succinate pH 5.0,NB-walpeter-5075040-0039,5,Succinate,0,0,0,0,0,,,,98.4,0.86,0.86,,,,,0.0026,73.01,23.2,3.79,-1.1,1.1,0,1.09,1.1,0.01,69.48036562,82.57865167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.86,1.49,2.64,-0.525,1.475,-0.96,0.525,1.475,0.96,DAB014238,DAB014238,Humanized,JXA3192-(VH)-JXP1963 + CM + DAB012135_LC(G57T) / JXA2198 + JXA1443 + CM + SP34.185 scFv + DAB012135_HC,8.32,94583.21216,,"ALB_H, NECTIN-4_H",TsAb,N/A,-,-,0,Protein Formulation Characterization Summary
10/18/2023,walpeter,TRACTr Nectin-4,DAB014238,Trispecific,MULTIPLE CONTROL,,25,30,11,1,Succinate pH 6.0,NB-walpeter-5075040-0039,6,Succinate,0,0,0,0,0,,,,98.37,0.83,0.83,,,,,0.0012,65.28,31,3.72,-8.8,8.9,-0.1,8.82,8.9,0.08,70.0486006,83.14555131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94.72,3.44,1.85,-1.665,3.425,-1.75,1.665,3.425,1.75,DAB014238,DAB014238,Humanized,JXA3192-(VH)-JXP1963 + CM + DAB012135_LC(G57T) / JXA2198 + JXA1443 + CM + SP34.185 scFv + DAB012135_HC,8.32,94583.21216,,"ALB_H, NECTIN-4_H",TsAb,N/A,-,-,0,Protein Formulation Characterization Summary
10/18/2023,walpeter,TRACTr Nectin-4,DAB014238,Trispecific,MULTIPLE CONTROL,,25,30,12,1,Histidine pH 5.5,NB-walpeter-5075040-0039,5.5,Histidine,0,0,0,0,0,,,,98.02,0.48,0.48,,,,,0.0031,75.44,21.21,3.36,1.3,-0.9,-0.4,1.34,0.89,0.44,69.89132675,82.08181823,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.74,0.58,1.68,1.355,0.565,-1.92,1.355,0.565,1.92,DAB014238,DAB014238,Humanized,JXA3192-(VH)-JXP1963 + CM + DAB012135_LC(G57T) / JXA2198 + JXA1443 + CM + SP34.185 scFv + DAB012135_HC,8.32,94583.21216,,"ALB_H, NECTIN-4_H",TsAb,N/A,-,-,0,Protein Formulation Characterization Summary
10/18/2023,walpeter,TRACTr Nectin-4,DAB014238,Trispecific,MULTIPLE CONTROL,,25,30,13,1,Histidine pH 6.5,NB-walpeter-5075040-0039,6.5,Histidine,0,0,0,0,0,,,,98.29,0.75,0.75,,,,,0.0042,72.55,23.44,4,-1.6,1.3,0.2,1.55,1.34,0.2,71.14691673,83.65004188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.45,1.69,1.86,0.065,1.675,-1.74,0.065,1.675,1.74,DAB014238,DAB014238,Humanized,JXA3192-(VH)-JXP1963 + CM + DAB012135_LC(G57T) / JXA2198 + JXA1443 + CM + SP34.185 scFv + DAB012135_HC,8.32,94583.21216,,"ALB_H, NECTIN-4_H",TsAb,N/A,-,-,0,Protein Formulation Characterization Summary
10/18/2023,walpeter,TRACTr Nectin-4,DAB014238,Trispecific,MULTIPLE CONTROL,,25,30,14,1,Phosphate pH 6.0,NB-walpeter-5075040-0039,6,Phosphate,0,0,0,0,0,,,,98.6,1.06,1.06,,,,,0.0028,75.13,21.66,3.21,1,-0.4,-0.6,1.03,0.44,0.59,70.76990889,84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.24,0.63,2.14,0.855,0.615,-1.46,0.855,0.615,1.46,DAB014238,DAB014238,Humanized,JXA3192-(VH)-JXP1963 + CM + DAB012135_LC(G57T) / JXA2198 + JXA1443 + CM + SP34.185 scFv + DAB012135_HC,8.32,94583.21216,,"ALB_H, NECTIN-4_H",TsAb,N/A,-,-,1,Protein Formulation Characterization Summary
10/18/2023,walpeter,TRACTr Nectin-4,DAB014238,Trispecific,MULTIPLE CONTROL,,25,30,15,1,Phosphate pH 7.0,NB-walpeter-5075040-0039,7,Phosphate,0,0,0,0,0,,,,98.31,0.77,0.77,,,,,0.0033,63.44,31.5,5.04,-10.7,9.4,1.2,10.66,9.4,1.24,70.33157163,83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.72,0.67,3.61,-0.665,0.655,0.01,0.665,0.655,0.01,DAB014238,DAB014238,Humanized,JXA3192-(VH)-JXP1963 + CM + DAB012135_LC(G57T) / JXA2198 + JXA1443 + CM + SP34.185 scFv + DAB012135_HC,8.32,94583.21216,,"ALB_H, NECTIN-4_H",TsAb,N/A,-,-,1,Protein Formulation Characterization Summary
10/18/2023,walpeter,TRACTr Nectin-4,DAB014238,Trispecific,MULTIPLE CONTROL,,25,30,16,1,Acetate pH 5.0 NaCl,NB-walpeter-5075040-0039,5,Acetate,0,150,0,0,0,,,,98.23,0.69,0.69,,,,,0.0024,1.01,98.73,0.26,-73.1,76.6,-3.5,73.09,76.63,3.54,66.58332198,80.79622403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.32,2.47,2.21,-1.065,2.455,-1.39,1.065,2.455,1.39,DAB014238,DAB014238,Humanized,JXA3192-(VH)-JXP1963 + CM + DAB012135_LC(G57T) / JXA2198 + JXA1443 + CM + SP34.185 scFv + DAB012135_HC,8.32,94583.21216,,"ALB_H, NECTIN-4_H",TsAb,NaCl 150 mM,NaCl 150 mM,-,1,Protein Formulation Characterization Summary
10/18/2023,walpeter,TRACTr Nectin-4,DAB014238,Trispecific,MULTIPLE CONTROL,,25,30,17,1,Glutamate pH 5.0 NaCl,NB-walpeter-5075040-0039,5,Glutamate,0,150,0,0,0,,,,98.29,0.75,0.75,,,,,0.0035,27.22,71.15,1.63,-46.9,49.1,-2.2,46.88,49.05,2.17,65.80467254,80.25492094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.01,0.74,3.24,-0.375,0.725,-0.36,0.375,0.725,0.36,DAB014238,DAB014238,Humanized,JXA3192-(VH)-JXP1963 + CM + DAB012135_LC(G57T) / JXA2198 + JXA1443 + CM + SP34.185 scFv + DAB012135_HC,8.32,94583.21216,,"ALB_H, NECTIN-4_H",TsAb,NaCl 150 mM,NaCl 150 mM,-,1,Protein Formulation Characterization Summary
10/18/2023,walpeter,TRACTr Nectin-4,DAB014238,Trispecific,MULTIPLE CONTROL,,25,30,18,1,Citrate pH 6.0 NaCl,NB-walpeter-5075040-0039,6,Citrate,0,150,0,0,0,,,,98.34,0.8,0.8,,,,,0.0033,27.97,70.83,1.19,-46.1,48.7,-2.6,46.13,48.73,2.61,68.49099698,82.60103997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.14,1.28,2.57,-0.245,1.265,-1.03,0.245,1.265,1.03,DAB014238,DAB014238,Humanized,JXA3192-(VH)-JXP1963 + CM + DAB012135_LC(G57T) / JXA2198 + JXA1443 + CM + SP34.185 scFv + DAB012135_HC,8.32,94583.21216,,"ALB_H, NECTIN-4_H",TsAb,NaCl 150 mM,NaCl 150 mM,-,1,Protein Formulation Characterization Summary
10/18/2023,walpeter,TRACTr Nectin-4,DAB014238,Trispecific,MULTIPLE CONTROL,,25,30,19,1,Phosphate pH 7.0 NaCl,NB-walpeter-5075040-0039,7,Phosphate,0,150,0,0,0,,,,98.37,0.83,0.83,,,,,-0.0004,26.6,71.86,1.55,-47.5,49.8,-2.3,47.5,49.76,2.25,68.94709907,82.64533277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.71,1.42,2.86,-0.675,1.405,-0.74,0.675,1.405,0.74,DAB014238,DAB014238,Humanized,JXA3192-(VH)-JXP1963 + CM + DAB012135_LC(G57T) / JXA2198 + JXA1443 + CM + SP34.185 scFv + DAB012135_HC,8.32,94583.21216,,"ALB_H, NECTIN-4_H",TsAb,NaCl 150 mM,NaCl 150 mM,-,1,Protein Formulation Characterization Summary
10/18/2023,walpeter,TRACTr Nectin-4,DAB014234,Trispecific,MULTIPLE CONTROL,,35,30,24,1,Glutamate pH 4.5,NB-walpeter-5075040-0039,4.5,Glutamate,0,0,0,0,0,,,,,,,,,,,0.0042,78.55,14.46,7,-9,3.7,5.4,8.95,3.66,5.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.61,0.36,9.03,-7.191,0.35,6.842,7.191,0.35,6.842,DAB014234,DAB014234,Humanized,JXA3188-(VH)-JXP1956 + CM + DAB012135_LC(G57T) / JXA2198 + JXA1443 + CM + SP34.185 scFv + DAB012135_HC (huHYB023164),8.22,94631.21036,,"ALB_H, NECTIN-4_H",TsAb,N/A,-,-,1,Protein Formulation Characterization Summary
10/18/2023,walpeter,TRACTr Nectin-4,DAB014234,Trispecific,MULTIPLE CONTROL,,35,30,21,1,Acetate pH 4.5,NB-walpeter-5075040-0039,4.5,Acetate,0,0,0,0,0,,,,,,,,,,,0.0024,81.15,12.39,6.46,-6.3,1.6,4.9,6.35,1.59,4.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.64,0.27,11.09,-9.161,0.26,8.902,9.161,0.26,8.902,DAB014234,DAB014234,Humanized,JXA3188-(VH)-JXP1956 + CM + DAB012135_LC(G57T) / JXA2198 + JXA1443 + CM + SP34.185 scFv + DAB012135_HC (huHYB023164),8.22,94631.21036,,"ALB_H, NECTIN-4_H",TsAb,N/A,-,-,1,Protein Formulation Characterization Summary
10/18/2023,walpeter,TRACTr Nectin-4,DAB014234,Trispecific,MULTIPLE CONTROL,,35,30,22,1,Acetate pH 5.0,NB-walpeter-5075040-0039,5,Acetate,0,0,0,0,0,,,,,,,,,,,0.0044,81.07,11.2,7.73,-6.4,0.4,6.1,6.43,0.4,6.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91.53,0.19,8.28,-6.271,0.18,6.092,6.271,0.18,6.092,DAB014234,DAB014234,Humanized,JXA3188-(VH)-JXP1956 + CM + DAB012135_LC(G57T) / JXA2198 + JXA1443 + CM + SP34.185 scFv + DAB012135_HC (huHYB023164),8.22,94631.21036,,"ALB_H, NECTIN-4_H",TsAb,N/A,-,-,1,Protein Formulation Characterization Summary
10/18/2023,walpeter,TRACTr Nectin-4,DAB014234,Trispecific,MULTIPLE CONTROL,,35,30,23,1,Glutamate pH 4.0,NB-walpeter-5075040-0039,4,Glutamate,0,0,0,0,0,,,,,,,,,,,0.004,71,16.88,12.12,-16.5,6.1,10.5,16.5,6.08,10.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94.57,0.66,4.76,-3.231,0.65,2.572,3.231,0.65,2.572,DAB014234,DAB014234,Humanized,JXA3188-(VH)-JXP1956 + CM + DAB012135_LC(G57T) / JXA2198 + JXA1443 + CM + SP34.185 scFv + DAB012135_HC (huHYB023164),8.22,94631.21036,,"ALB_H, NECTIN-4_H",TsAb,N/A,-,-,1,Protein Formulation Characterization Summary
10/18/2023,walpeter,TRACTr Nectin-4,DAB014234,Trispecific,MULTIPLE CONTROL,,35,30,25,1,Glutamate pH 5.0,NB-walpeter-5075040-0039,5,Glutamate,0,0,0,0,0,,,,,,,,,,,0.0054,78.08,13.51,8.41,-9.4,2.7,6.8,9.42,2.71,6.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.73,0.26,12.01,-10.071,0.25,9.822,10.071,0.25,9.822,DAB014234,DAB014234,Humanized,JXA3188-(VH)-JXP1956 + CM + DAB012135_LC(G57T) / JXA2198 + JXA1443 + CM + SP34.185 scFv + DAB012135_HC (huHYB023164),8.22,94631.21036,,"ALB_H, NECTIN-4_H",TsAb,N/A,-,-,1,Protein Formulation Characterization Summary
10/18/2023,walpeter,TRACTr Nectin-4,DAB014234,Trispecific,MULTIPLE CONTROL,,35,30,26,1,Citrate pH 4.0,NB-walpeter-5075040-0039,4,Citrate,0,0,0,0,0,,,,,,,,,,,0.0121,24.61,69.35,6.04,-62.9,58.6,4.4,62.89,58.55,4.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.13,2.49,65.38,-65.671,2.48,63.192,65.671,2.48,63.192,DAB014234,DAB014234,Humanized,JXA3188-(VH)-JXP1956 + CM + DAB012135_LC(G57T) / JXA2198 + JXA1443 + CM + SP34.185 scFv + DAB012135_HC (huHYB023164),8.22,94631.21036,,"ALB_H, NECTIN-4_H",TsAb,N/A,-,-,1,Protein Formulation Characterization Summary
10/18/2023,walpeter,TRACTr Nectin-4,DAB014234,Trispecific,MULTIPLE CONTROL,,35,30,27,1,Citrate pH 5.0,NB-walpeter-5075040-0039,5,Citrate,0,0,0,0,0,,,,,,,,,,,0.0327,51.25,36.47,12.28,-36.3,25.7,10.7,36.25,25.67,10.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.39,0.54,56.07,-54.411,0.53,53.882,54.411,0.53,53.882,DAB014234,DAB014234,Humanized,JXA3188-(VH)-JXP1956 + CM + DAB012135_LC(G57T) / JXA2198 + JXA1443 + CM + SP34.185 scFv + DAB012135_HC (huHYB023164),8.22,94631.21036,,"ALB_H, NECTIN-4_H",TsAb,N/A,-,-,1,Protein Formulation Characterization Summary
10/18/2023,walpeter,TRACTr Nectin-4,DAB014234,Trispecific,MULTIPLE CONTROL,,35,30,28,1,Citrate pH 6.5,NB-walpeter-5075040-0039,6.5,Citrate,0,0,0,0,0,,,,,,,,,,,0.0401,48.43,36.39,15.18,-39.1,25.6,13.6,39.07,25.59,13.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.98,0.25,57.77,-55.821,0.24,55.582,55.821,0.24,55.582,DAB014234,DAB014234,Humanized,JXA3188-(VH)-JXP1956 + CM + DAB012135_LC(G57T) / JXA2198 + JXA1443 + CM + SP34.185 scFv + DAB012135_HC (huHYB023164),8.22,94631.21036,,"ALB_H, NECTIN-4_H",TsAb,N/A,-,-,1,Protein Formulation Characterization Summary
10/18/2023,walpeter,TRACTr Nectin-4,DAB014234,Trispecific,MULTIPLE CONTROL,,35,30,29,1,Succinate pH 4.0,NB-walpeter-5075040-0039,4,Succinate,0,0,0,0,0,,,,,,,,,,,0.0067,64.2,20.6,15.2,-23.3,9.8,13.6,23.3,9.8,13.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.54,0.9,11.54,-10.261,0.89,9.352,10.261,0.89,9.352,DAB014234,DAB014234,Humanized,JXA3188-(VH)-JXP1956 + CM + DAB012135_LC(G57T) / JXA2198 + JXA1443 + CM + SP34.185 scFv + DAB012135_HC (huHYB023164),8.22,94631.21036,,"ALB_H, NECTIN-4_H",TsAb,N/A,-,-,0,Protein Formulation Characterization Summary
