Import_Date,ISID,Project,Protein,Modality,Control_Type,Stress_Condition,Temp_C_,Time_Days_,Well_ID,Protein_Conc_mg_mL_,Sample_Name,Notebook_,pH,Buffer,Arginine_mM_,NaCl_mM_,PS80_,Sucrose_,Trehalose_,Additional_Excipient_Name,Additional_Excipient_Unit,Additional_Excipient_Conc,CE_SDS_NR_Purity_Sum,CE_SDS_NR_chg_Purity,CE_SDS_NR_Abs_chg_Purity_,CE_SDS_Red_Purity_Main_Peak,CE_SDS_Red_Purity_Sum,CE_SDS_Red_chg_Purity,CE_SDS_Red_Abs_chg_Purity_,UV_Vis_A350_A500,cIEF_Main,cIEF_Acidic,cIEF_Basic,cIEF_chg_Main,cIEF_chg_Acidic,cIEF_chg_Basic,cIEF_Abs_chg_Main_,cIEF_Abs_chg_Acidic_,cIEF_Abs_chg_Basic_,DSF_Tm1_C_,DSF_Tm2_C_,FC_Initial_0_22_m_conc_cells_mL_,FC_Initial_0_45_m_conc_cells_mL_,FC_Initial_0_88_m_conc_cells_mL_,FC_Initial_1_m_conc_cells_mL_,FC_Initial_1_35_m_conc_cells_mL_,FC_Initial_2_m_conc_cells_mL_,FC_Initial_5_m_conc_cells_mL_,FC_Initial_10_m_conc_cells_mL_,FC_Initial_25_m_conc_cells_mL_,FC_Stress_0_22_m_conc_cells_mL_,FC_Stress_0_45_m_conc_cells_mL_,FC_Stress_0_88_m_conc_cells_mL_,FC_Stress_1_m_conc_cells_mL_,FC_Stress_1_35_m_conc_cells_mL_,FC_Stress_2_m_conc_cells_mL_,FC_Stress_5_m_conc_cells_mL_,FC_Stress_10_m_conc_cells_mL_,FC_Stress_25_m_conc_cells_mL_,AVG_2_UM,AVG_5_UM,AVG_25_UM,AVG_2_50_UM,AVG_100_UM,AVG_PARTICLE_COVERAGE_,RP_UPLC_Main,RP_UPLC_Pre_Peak,RP_UPLC_Post_Peak,RP_UPLC_chg_Main,RP_UPLC_chg_Pre_Peak,RP_UPLC_chg_Post_Peak,RP_UPLC_Abs_chg_Main_,RP_UPLC_Abs_chg_Pre_Peak_,RP_UPLC_Abs_chg_Post_Peak_,UP_SEC_Monomer,UP_SEC_LMW,UP_SEC_HMW,UP_SEC_chg_Monomer,UP_SEC_chg_LMW,UP_SEC_chg_HMW,UP_SEC_Abs_chg_Monomer_,UP_SEC_Abs_chg_LMW_,UP_SEC_Abs_chg_HMW_,BATCH_BIOREG_ID,C_BIOREG_ID,FRAMEWORK,MERCK_NAME,PI,MW,IMPORTED_DATA_FILE_NAME,TARGETS,REAGENT_TYPE,Simplified_Excipients,1st_Excipient_in_Sample,2nd_Excipient_in_Sample,_Conc_for_Excipient1,Origin_of_data
10/18/2023,walpeter,TRACTr Nectin-4,DAB014235,Trispecific,MULTIPLE CONTROL,,35.0,30.0,39,1.0,Phosphate pH 7.0 NaCl,NB-walpeter-5075040-0039,7.0,Phosphate,0,150,0.0,0.0,0,,,,,,,,,,,0.0258,23.22,73.32,3.46,-61.6,60.5,1.1,61.58,60.52,1.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.25,0.52,42.24,-39.064,0.515,38.559,39.064,0.515,38.559,DAB014235,DAB014235,Humanized,JXA3189-(VL)-JXA2198 + JXA1443 + CM + SP34.185 scFv + DAB012135_LC(G57T) / JXP1956 + CM + DAB012135_HC (huHYB023164),8.22,94631.21036,,"ALB_H, NECTIN-4_H",TsAb,NaCl 150 mM,NaCl 150 mM,-,1,Protein Formulation Characterization Summary
10/18/2023,walpeter,TRACTr Nectin-4,DAB014236,Trispecific,MULTIPLE CONTROL,,35.0,30.0,21,1.0,Acetate pH 4.5,NB-walpeter-5075040-0039,4.5,Acetate,0,0,0.0,0.0,0,,,,,,,,,,,0.0041,67.98,24.62,7.4,-5.1,0.3,4.8,5.12,0.32,4.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.52,0.4,10.09,-4.423,0.36,4.073,4.423,0.36,4.073,DAB014236,DAB014236,Humanized,JXA3190-(VH)-JXP1957 + CM + DAB012135_LC(G57T) / JXA2198 + JXA1443 + CM + SP34.185 scFv + DAB012135_HC (huHYB023164),8.32,94557.13096,,"ALB_H, NECTIN-4_H",TsAb,,-,-,1,Protein Formulation Characterization Summary
10/18/2023,walpeter,TRACTr Nectin-4,DAB014236,Trispecific,MULTIPLE CONTROL,,35.0,30.0,22,1.0,Acetate pH 5.0,NB-walpeter-5075040-0039,5.0,Acetate,0,0,0.0,0.0,0,,,,,,,,,,,0.0057,70.71,24.04,5.25,-2.4,-0.3,2.7,2.39,0.26,2.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91.3,0.31,8.39,-2.643,0.27,2.373,2.643,0.27,2.373,DAB014236,DAB014236,Humanized,JXA3190-(VH)-JXP1957 + CM + DAB012135_LC(G57T) / JXA2198 + JXA1443 + CM + SP34.185 scFv + DAB012135_HC (huHYB023164),8.32,94557.13096,,"ALB_H, NECTIN-4_H",TsAb,,-,-,1,Protein Formulation Characterization Summary
10/18/2023,walpeter,TRACTr Nectin-4,DAB014236,Trispecific,MULTIPLE CONTROL,,35.0,30.0,23,1.0,Glutamate pH 4.0,NB-walpeter-5075040-0039,4.0,Glutamate,0,0,0.0,0.0,0,,,,,,,,,,,0.0063,59.61,27.13,13.25,-13.5,2.8,10.7,13.49,2.83,10.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91.27,0.98,7.75,-2.673,0.94,1.733,2.673,0.94,1.733,DAB014236,DAB014236,Humanized,JXA3190-(VH)-JXP1957 + CM + DAB012135_LC(G57T) / JXA2198 + JXA1443 + CM + SP34.185 scFv + DAB012135_HC (huHYB023164),8.32,94557.13096,,"ALB_H, NECTIN-4_H",TsAb,,-,-,1,Protein Formulation Characterization Summary
10/18/2023,walpeter,TRACTr Nectin-4,DAB014236,Trispecific,MULTIPLE CONTROL,,35.0,30.0,24,1.0,Glutamate pH 4.5,NB-walpeter-5075040-0039,4.5,Glutamate,0,0,0.0,0.0,0,,,,,,,,,,,0.0075,66.33,25.1,8.56,-6.8,0.8,6.0,6.77,0.8,5.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.98,0.47,9.55,-3.963,0.43,3.533,3.963,0.43,3.533,DAB014236,DAB014236,Humanized,JXA3190-(VH)-JXP1957 + CM + DAB012135_LC(G57T) / JXA2198 + JXA1443 + CM + SP34.185 scFv + DAB012135_HC (huHYB023164),8.32,94557.13096,,"ALB_H, NECTIN-4_H",TsAb,,-,-,1,Protein Formulation Characterization Summary
10/18/2023,walpeter,TRACTr Nectin-4,DAB014236,Trispecific,MULTIPLE CONTROL,,35.0,30.0,25,1.0,Glutamate pH 5.0,NB-walpeter-5075040-0039,5.0,Glutamate,0,0,0.0,0.0,0,,,,,,,,,,,0.0058,71.01,23.15,5.84,-2.1,-1.2,3.2,2.09,1.15,3.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.11,0.36,11.53,-5.833,0.32,5.513,5.833,0.32,5.513,DAB014236,DAB014236,Humanized,JXA3190-(VH)-JXP1957 + CM + DAB012135_LC(G57T) / JXA2198 + JXA1443 + CM + SP34.185 scFv + DAB012135_HC (huHYB023164),8.32,94557.13096,,"ALB_H, NECTIN-4_H",TsAb,,-,-,1,Protein Formulation Characterization Summary
10/18/2023,walpeter,TRACTr Nectin-4,DAB014236,Trispecific,MULTIPLE CONTROL,,35.0,30.0,26,1.0,Citrate pH 4.0,NB-walpeter-5075040-0039,4.0,Citrate,0,0,0.0,0.0,0,,,,,,,,,,,0.0115,16.76,80.25,2.99,-56.3,56.0,0.4,56.34,55.95,0.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.76,2.37,63.88,-60.183,2.33,57.863,60.183,2.33,57.863,DAB014236,DAB014236,Humanized,JXA3190-(VH)-JXP1957 + CM + DAB012135_LC(G57T) / JXA2198 + JXA1443 + CM + SP34.185 scFv + DAB012135_HC (huHYB023164),8.32,94557.13096,,"ALB_H, NECTIN-4_H",TsAb,,-,-,1,Protein Formulation Characterization Summary
10/18/2023,walpeter,TRACTr Nectin-4,DAB014236,Trispecific,MULTIPLE CONTROL,,35.0,30.0,27,1.0,Citrate pH 5.0,NB-walpeter-5075040-0039,5.0,Citrate,0,0,0.0,0.0,0,,,,,,,,,,,0.0301,45.34,45.88,8.77,-27.8,21.6,6.2,27.76,21.58,6.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.28,0.61,57.1,-51.663,0.57,51.083,51.663,0.57,51.083,DAB014236,DAB014236,Humanized,JXA3190-(VH)-JXP1957 + CM + DAB012135_LC(G57T) / JXA2198 + JXA1443 + CM + SP34.185 scFv + DAB012135_HC (huHYB023164),8.32,94557.13096,,"ALB_H, NECTIN-4_H",TsAb,,-,-,1,Protein Formulation Characterization Summary
10/18/2023,walpeter,TRACTr Nectin-4,DAB014236,Trispecific,MULTIPLE CONTROL,,35.0,30.0,28,1.0,Citrate pH 6.5,NB-walpeter-5075040-0039,6.5,Citrate,0,0,0.0,0.0,0,,,,,,,,,,,0.0336,51.52,36.52,11.96,-21.6,12.2,9.4,21.58,12.22,9.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.89,0.34,59.78,-54.053,0.3,53.763,54.053,0.3,53.763,DAB014236,DAB014236,Humanized,JXA3190-(VH)-JXP1957 + CM + DAB012135_LC(G57T) / JXA2198 + JXA1443 + CM + SP34.185 scFv + DAB012135_HC (huHYB023164),8.32,94557.13096,,"ALB_H, NECTIN-4_H",TsAb,,-,-,1,Protein Formulation Characterization Summary
10/18/2023,walpeter,TRACTr Nectin-4,DAB014236,Trispecific,MULTIPLE CONTROL,,35.0,30.0,29,1.0,Succinate pH 4.0,NB-walpeter-5075040-0039,4.0,Succinate,0,0,0.0,0.0,0,,,,,,,,,,,0.0052,56.87,31.36,11.76,-16.2,7.1,9.2,16.23,7.06,9.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.21,1.02,11.76,-6.733,0.98,5.743,6.733,0.98,5.743,DAB014236,DAB014236,Humanized,JXA3190-(VH)-JXP1957 + CM + DAB012135_LC(G57T) / JXA2198 + JXA1443 + CM + SP34.185 scFv + DAB012135_HC (huHYB023164),8.32,94557.13096,,"ALB_H, NECTIN-4_H",TsAb,,-,-,0,Protein Formulation Characterization Summary
10/18/2023,walpeter,TRACTr Nectin-4,DAB014236,Trispecific,MULTIPLE CONTROL,,35.0,30.0,30,1.0,Succinate pH 5.0,NB-walpeter-5075040-0039,5.0,Succinate,0,0,0.0,0.0,0,,,,,,,,,,,0.0073,71.39,23.89,4.72,-1.7,-0.4,2.1,1.71,0.41,2.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.32,0.34,24.35,-18.623,0.3,18.333,18.623,0.3,18.333,DAB014236,DAB014236,Humanized,JXA3190-(VH)-JXP1957 + CM + DAB012135_LC(G57T) / JXA2198 + JXA1443 + CM + SP34.185 scFv + DAB012135_HC (huHYB023164),8.32,94557.13096,,"ALB_H, NECTIN-4_H",TsAb,,-,-,0,Protein Formulation Characterization Summary
10/18/2023,walpeter,TRACTr Nectin-4,DAB014236,Trispecific,MULTIPLE CONTROL,,35.0,30.0,31,1.0,Succinate pH 6.0,NB-walpeter-5075040-0039,6.0,Succinate,0,0,0.0,0.0,0,,,,,,,,,,,0.0091,55.39,40.95,3.66,-17.7,16.7,1.1,17.71,16.65,1.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.5,0.09,25.42,-19.443,0.05,19.403,19.443,0.05,19.403,DAB014236,DAB014236,Humanized,JXA3190-(VH)-JXP1957 + CM + DAB012135_LC(G57T) / JXA2198 + JXA1443 + CM + SP34.185 scFv + DAB012135_HC (huHYB023164),8.32,94557.13096,,"ALB_H, NECTIN-4_H",TsAb,,-,-,0,Protein Formulation Characterization Summary
10/18/2023,walpeter,TRACTr Nectin-4,DAB014236,Trispecific,MULTIPLE CONTROL,,35.0,30.0,32,1.0,Histidine pH 5.5,NB-walpeter-5075040-0039,5.5,Histidine,0,0,0.0,0.0,0,,,,,,,,,,,0.0066,73.76,21.62,4.63,0.7,-2.7,2.0,0.66,2.68,2.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91.48,0.36,8.16,-2.463,0.32,2.143,2.463,0.32,2.143,DAB014236,DAB014236,Humanized,JXA3190-(VH)-JXP1957 + CM + DAB012135_LC(G57T) / JXA2198 + JXA1443 + CM + SP34.185 scFv + DAB012135_HC (huHYB023164),8.32,94557.13096,,"ALB_H, NECTIN-4_H",TsAb,,-,-,0,Protein Formulation Characterization Summary
10/18/2023,walpeter,TRACTr Nectin-4,DAB014236,Trispecific,MULTIPLE CONTROL,,35.0,30.0,33,1.0,Histidine pH 6.5,NB-walpeter-5075040-0039,6.5,Histidine,0,0,0.0,0.0,0,,,,,,,,,,,0.0095,73.27,19.46,7.27,0.2,-4.8,4.7,0.17,4.84,4.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.64,0.47,9.89,-4.303,0.43,3.873,4.303,0.43,3.873,DAB014236,DAB014236,Humanized,JXA3190-(VH)-JXP1957 + CM + DAB012135_LC(G57T) / JXA2198 + JXA1443 + CM + SP34.185 scFv + DAB012135_HC (huHYB023164),8.32,94557.13096,,"ALB_H, NECTIN-4_H",TsAb,,-,-,0,Protein Formulation Characterization Summary
10/18/2023,walpeter,TRACTr Nectin-4,DAB014236,Trispecific,MULTIPLE CONTROL,,35.0,30.0,34,1.0,Phosphate pH 6.0,NB-walpeter-5075040-0039,6.0,Phosphate,0,0,0.0,0.0,0,,,,,,,,,,,0.0248,61.42,33.71,4.87,-11.7,9.4,2.3,11.68,9.41,2.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.4,0.49,24.11,-18.543,0.45,18.093,18.543,0.45,18.093,DAB014236,DAB014236,Humanized,JXA3190-(VH)-JXP1957 + CM + DAB012135_LC(G57T) / JXA2198 + JXA1443 + CM + SP34.185 scFv + DAB012135_HC (huHYB023164),8.32,94557.13096,,"ALB_H, NECTIN-4_H",TsAb,,-,-,1,Protein Formulation Characterization Summary
10/18/2023,walpeter,TRACTr Nectin-4,DAB014236,Trispecific,MULTIPLE CONTROL,,35.0,30.0,35,1.0,Phosphate pH 7.0,NB-walpeter-5075040-0039,7.0,Phosphate,0,0,0.0,0.0,0,,,,,,,,,,,0.0184,58.96,28.69,12.35,-14.1,4.4,9.8,14.14,4.39,9.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.71,1.44,26.85,-22.233,1.4,20.833,22.233,1.4,20.833,DAB014236,DAB014236,Humanized,JXA3190-(VH)-JXP1957 + CM + DAB012135_LC(G57T) / JXA2198 + JXA1443 + CM + SP34.185 scFv + DAB012135_HC (huHYB023164),8.32,94557.13096,,"ALB_H, NECTIN-4_H",TsAb,,-,-,1,Protein Formulation Characterization Summary
10/18/2023,walpeter,TRACTr Nectin-4,DAB014236,Trispecific,MULTIPLE CONTROL,,35.0,30.0,36,1.0,Acetate pH 5.0 NaCl,NB-walpeter-5075040-0039,5.0,Acetate,0,150,0.0,0.0,0,,,,,,,,,,,0.0305,21.34,72.33,6.34,-51.8,48.0,3.7,51.76,48.03,3.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.22,0.79,57.98,-52.723,0.75,51.963,52.723,0.75,51.963,DAB014236,DAB014236,Humanized,JXA3190-(VH)-JXP1957 + CM + DAB012135_LC(G57T) / JXA2198 + JXA1443 + CM + SP34.185 scFv + DAB012135_HC (huHYB023164),8.32,94557.13096,,"ALB_H, NECTIN-4_H",TsAb,NaCl 150 mM,NaCl 150 mM,-,1,Protein Formulation Characterization Summary
10/18/2023,walpeter,TRACTr Nectin-4,DAB014236,Trispecific,MULTIPLE CONTROL,,35.0,30.0,37,1.0,Glutamate pH 5.0 NaCl,NB-walpeter-5075040-0039,5.0,Glutamate,0,150,0.0,0.0,0,,,,,,,,,,,0.0546,14.42,83.91,1.67,-58.7,59.6,-0.9,58.68,59.61,0.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.92,1.11,66.98,-62.023,1.07,60.963,62.023,1.07,60.963,DAB014236,DAB014236,Humanized,JXA3190-(VH)-JXP1957 + CM + DAB012135_LC(G57T) / JXA2198 + JXA1443 + CM + SP34.185 scFv + DAB012135_HC (huHYB023164),8.32,94557.13096,,"ALB_H, NECTIN-4_H",TsAb,NaCl 150 mM,NaCl 150 mM,-,1,Protein Formulation Characterization Summary
10/18/2023,walpeter,TRACTr Nectin-4,DAB014236,Trispecific,MULTIPLE CONTROL,,35.0,30.0,38,1.0,Citrate pH 6.0 NaCl,NB-walpeter-5075040-0039,6.0,Citrate,0,150,0.0,0.0,0,,,,,,,,,,,0.0187,31.93,67.8,0.26,-41.2,43.5,-2.3,41.17,43.5,2.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.96,0.64,40.41,-34.983,0.6,34.393,34.983,0.6,34.393,DAB014236,DAB014236,Humanized,JXA3190-(VH)-JXP1957 + CM + DAB012135_LC(G57T) / JXA2198 + JXA1443 + CM + SP34.185 scFv + DAB012135_HC (huHYB023164),8.32,94557.13096,,"ALB_H, NECTIN-4_H",TsAb,NaCl 150 mM,NaCl 150 mM,-,1,Protein Formulation Characterization Summary
10/18/2023,walpeter,TRACTr Nectin-4,DAB014236,Trispecific,MULTIPLE CONTROL,,35.0,30.0,39,1.0,Phosphate pH 7.0 NaCl,NB-walpeter-5075040-0039,7.0,Phosphate,0,150,0.0,0.0,0,,,,,,,,,,,0.0163,23.26,73.88,2.85,-49.8,49.6,0.3,49.84,49.58,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.31,0.68,39.0,-33.633,0.64,32.983,33.633,0.64,32.983,DAB014236,DAB014236,Humanized,JXA3190-(VH)-JXP1957 + CM + DAB012135_LC(G57T) / JXA2198 + JXA1443 + CM + SP34.185 scFv + DAB012135_HC (huHYB023164),8.32,94557.13096,,"ALB_H, NECTIN-4_H",TsAb,NaCl 150 mM,NaCl 150 mM,-,1,Protein Formulation Characterization Summary
10/18/2023,walpeter,TRACTr Nectin-4,DAB014238,Trispecific,MULTIPLE CONTROL,,35.0,30.0,21,1.0,Acetate pH 4.5,NB-walpeter-5075040-0039,4.5,Acetate,0,0,0.0,0.0,0,,,,,,,,,,,0.0045,74.04,18.81,7.15,-0.1,-3.3,3.4,0.06,3.29,3.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.99,0.67,11.34,-8.395,0.655,7.74,8.395,0.655,7.74,DAB014238,DAB014238,Humanized,JXA3192-(VH)-JXP1963 + CM + DAB012135_LC(G57T) / JXA2198 + JXA1443 + CM + SP34.185 scFv + DAB012135_HC,8.32,94583.21216,,"ALB_H, NECTIN-4_H",TsAb,,-,-,1,Protein Formulation Characterization Summary
10/18/2023,walpeter,TRACTr Nectin-4,DAB014238,Trispecific,MULTIPLE CONTROL,,35.0,30.0,22,1.0,Acetate pH 5.0,NB-walpeter-5075040-0039,5.0,Acetate,0,0,0.0,0.0,0,,,,,,,,,,,0.0059,73.35,20.94,5.72,-0.8,-1.2,1.9,0.75,1.16,1.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.59,0.49,8.91,-5.795,0.475,5.31,5.795,0.475,5.31,DAB014238,DAB014238,Humanized,JXA3192-(VH)-JXP1963 + CM + DAB012135_LC(G57T) / JXA2198 + JXA1443 + CM + SP34.185 scFv + DAB012135_HC,8.32,94583.21216,,"ALB_H, NECTIN-4_H",TsAb,,-,-,1,Protein Formulation Characterization Summary
10/18/2023,walpeter,TRACTr Nectin-4,DAB014238,Trispecific,MULTIPLE CONTROL,,35.0,30.0,23,1.0,Glutamate pH 4.0,NB-walpeter-5075040-0039,4.0,Glutamate,0,0,0.0,0.0,0,,,,,,,,,,,0.0067,57.38,27.18,15.43,-16.7,5.1,11.6,16.72,5.08,11.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91.88,0.87,7.24,-4.505,0.855,3.64,4.505,0.855,3.64,DAB014238,DAB014238,Humanized,JXA3192-(VH)-JXP1963 + CM + DAB012135_LC(G57T) / JXA2198 + JXA1443 + CM + SP34.185 scFv + DAB012135_HC,8.32,94583.21216,,"ALB_H, NECTIN-4_H",TsAb,,-,-,1,Protein Formulation Characterization Summary
10/18/2023,walpeter,TRACTr Nectin-4,DAB014238,Trispecific,MULTIPLE CONTROL,,35.0,30.0,24,1.0,Glutamate pH 4.5,NB-walpeter-5075040-0039,4.5,Glutamate,0,0,0.0,0.0,0,,,,,,,,,,,0.0078,64.93,25.16,9.9,-9.2,3.1,6.1,9.17,3.06,6.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.6,0.68,10.72,-7.785,0.665,7.12,7.785,0.665,7.12,DAB014238,DAB014238,Humanized,JXA3192-(VH)-JXP1963 + CM + DAB012135_LC(G57T) / JXA2198 + JXA1443 + CM + SP34.185 scFv + DAB012135_HC,8.32,94583.21216,,"ALB_H, NECTIN-4_H",TsAb,,-,-,1,Protein Formulation Characterization Summary
10/18/2023,walpeter,TRACTr Nectin-4,DAB014238,Trispecific,MULTIPLE CONTROL,,35.0,30.0,25,1.0,Glutamate pH 5.0,NB-walpeter-5075040-0039,5.0,Glutamate,0,0,0.0,0.0,0,,,,,,,,,,,0.0072,70.91,22.25,6.83,-3.2,0.2,3.0,3.19,0.15,3.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86.11,0.59,13.29,-10.275,0.575,9.69,10.275,0.575,9.69,DAB014238,DAB014238,Humanized,JXA3192-(VH)-JXP1963 + CM + DAB012135_LC(G57T) / JXA2198 + JXA1443 + CM + SP34.185 scFv + DAB012135_HC,8.32,94583.21216,,"ALB_H, NECTIN-4_H",TsAb,,-,-,1,Protein Formulation Characterization Summary
10/18/2023,walpeter,TRACTr Nectin-4,DAB014238,Trispecific,MULTIPLE CONTROL,,35.0,30.0,26,1.0,Citrate pH 4.0,NB-walpeter-5075040-0039,4.0,Citrate,0,0,0.0,0.0,0,,,,,,,,,,,0.0135,18.1,77.81,4.08,-56.0,55.7,0.3,56.0,55.71,0.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.6,2.59,64.82,-63.785,2.575,61.22,63.785,2.575,61.22,DAB014238,DAB014238,Humanized,JXA3192-(VH)-JXP1963 + CM + DAB012135_LC(G57T) / JXA2198 + JXA1443 + CM + SP34.185 scFv + DAB012135_HC,8.32,94583.21216,,"ALB_H, NECTIN-4_H",TsAb,,-,-,1,Protein Formulation Characterization Summary
10/18/2023,walpeter,TRACTr Nectin-4,DAB014238,Trispecific,MULTIPLE CONTROL,,35.0,30.0,27,1.0,Citrate pH 5.0,NB-walpeter-5075040-0039,5.0,Citrate,0,0,0.0,0.0,0,,,,,,,,,,,0.0427,59.27,26.02,14.71,-14.8,3.9,10.9,14.83,3.92,10.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.27,0.83,60.9,-58.115,0.815,57.3,58.115,0.815,57.3,DAB014238,DAB014238,Humanized,JXA3192-(VH)-JXP1963 + CM + DAB012135_LC(G57T) / JXA2198 + JXA1443 + CM + SP34.185 scFv + DAB012135_HC,8.32,94583.21216,,"ALB_H, NECTIN-4_H",TsAb,,-,-,1,Protein Formulation Characterization Summary
10/18/2023,walpeter,TRACTr Nectin-4,DAB014238,Trispecific,MULTIPLE CONTROL,,35.0,30.0,28,1.0,Citrate pH 6.5,NB-walpeter-5075040-0039,6.5,Citrate,0,0,0.0,0.0,0,,,,,,,,,,,0.0511,43.58,43.55,12.87,-30.5,21.5,9.1,30.52,21.45,9.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.48,0.61,62.9,-59.905,0.595,59.3,59.905,0.595,59.3,DAB014238,DAB014238,Humanized,JXA3192-(VH)-JXP1963 + CM + DAB012135_LC(G57T) / JXA2198 + JXA1443 + CM + SP34.185 scFv + DAB012135_HC,8.32,94583.21216,,"ALB_H, NECTIN-4_H",TsAb,,-,-,1,Protein Formulation Characterization Summary
10/18/2023,walpeter,TRACTr Nectin-4,DAB014238,Trispecific,MULTIPLE CONTROL,,35.0,30.0,29,1.0,Succinate pH 4.0,NB-walpeter-5075040-0039,4.0,Succinate,0,0,0.0,0.0,0,,,,,,,,,,,0.0051,57.21,29.27,13.53,-16.9,7.2,9.7,16.89,7.17,9.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.63,1.0,11.37,-8.755,0.985,7.77,8.755,0.985,7.77,DAB014238,DAB014238,Humanized,JXA3192-(VH)-JXP1963 + CM + DAB012135_LC(G57T) / JXA2198 + JXA1443 + CM + SP34.185 scFv + DAB012135_HC,8.32,94583.21216,,"ALB_H, NECTIN-4_H",TsAb,,-,-,0,Protein Formulation Characterization Summary
10/18/2023,walpeter,TRACTr Nectin-4,DAB014238,Trispecific,MULTIPLE CONTROL,,35.0,30.0,30,1.0,Succinate pH 5.0,NB-walpeter-5075040-0039,5.0,Succinate,0,0,0.0,0.0,0,,,,,,,,,,,0.0086,57.09,38.76,4.15,-17.0,16.7,0.4,17.01,16.66,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.16,0.62,28.22,-25.225,0.605,24.62,25.225,0.605,24.62,DAB014238,DAB014238,Humanized,JXA3192-(VH)-JXP1963 + CM + DAB012135_LC(G57T) / JXA2198 + JXA1443 + CM + SP34.185 scFv + DAB012135_HC,8.32,94583.21216,,"ALB_H, NECTIN-4_H",TsAb,,-,-,0,Protein Formulation Characterization Summary
10/18/2023,walpeter,TRACTr Nectin-4,DAB014238,Trispecific,MULTIPLE CONTROL,,35.0,30.0,31,1.0,Succinate pH 6.0,NB-walpeter-5075040-0039,6.0,Succinate,0,0,0.0,0.0,0,,,,,,,,,,,0.0118,62.75,33.12,4.13,-11.4,11.0,0.3,11.35,11.02,0.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.59,0.54,28.87,-25.795,0.525,25.27,25.795,0.525,25.27,DAB014238,DAB014238,Humanized,JXA3192-(VH)-JXP1963 + CM + DAB012135_LC(G57T) / JXA2198 + JXA1443 + CM + SP34.185 scFv + DAB012135_HC,8.32,94583.21216,,"ALB_H, NECTIN-4_H",TsAb,,-,-,0,Protein Formulation Characterization Summary
10/18/2023,walpeter,TRACTr Nectin-4,DAB014238,Trispecific,MULTIPLE CONTROL,,35.0,30.0,32,1.0,Histidine pH 5.5,NB-walpeter-5075040-0039,5.5,Histidine,0,0,0.0,0.0,0,,,,,,,,,,,0.005,76.76,18.1,5.14,2.7,-4.0,1.3,2.66,4.0,1.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91.22,0.44,8.34,-5.165,0.425,4.74,5.165,0.425,4.74,DAB014238,DAB014238,Humanized,JXA3192-(VH)-JXP1963 + CM + DAB012135_LC(G57T) / JXA2198 + JXA1443 + CM + SP34.185 scFv + DAB012135_HC,8.32,94583.21216,,"ALB_H, NECTIN-4_H",TsAb,,-,-,0,Protein Formulation Characterization Summary
